1,"ALLUPPER AND ALLUPPER","[[Organisation des Nations unies pour l'alimentation et l'agriculture|FAO]] et [[OMS]]"
3,"FIRSTUPPER FIRSTUPPER AND FIRSTUPPER ALLLOWER FIRSTUPPER PUNCTUATION ALLLOWER ALLLOWER BIBABREV","Bernard Andenmatten et Daniel de Raemy (sous la dir.)"
1,"FIRSTUPPER ALLLOWER ALLLOWER ALLLOWER MIXED ALLLOWER FIRSTUPPER COMMA MIXED FIRSTUPPER AND ALLLOWER FIRSTUPPER FIRSTUPPER","Sous la direction de Claire-Anne de Chazelles, d'Alain Klein et de Nelly Pousthomis"
2,"FIRSTUPPER FIRSTUPPER AND ALLLOWER PUNCTUATION ALLLOWER ALLLOWER BIBABREV ALLLOWER FIRSTUPPER FIRSTUPPER","Rémy Gerber [et al.] ; sous la dir. de Daniel Hameline"
2,"FIRSTUPPER FIRSTUPPER PUNCTUATION FIRSTUPPER ALLLOWER ALLLOWER PUNCTUATION","[[Bernard Demotz]] (Sous la direction)"
1,"FIRSTUPPER FIRSTUPPER ALLLOWER ALLLOWER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER FIRSTUPPER","Johann Antonides van der Linden et Georg Abraham Mercklin"
8,"FIRSTUPPER MIXED AND FIRSTUPPER FIRSTUPPER","Daniela Eraldi-Gackiere et Perluigi Graziani"
2,"FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER FIRSTUPPER MIXED","[[Adolphe Ferrière]] ; préface Noelle Roger ; introduction Margueritte Frick-Cramer"
14,ALLUPPER,CICR
2,"FIRSTUPPER FIRSTUPPER PUNCTUATION FIRSTUPPER ALLLOWER ALLLOWER PUNCTUATION MIXED FIRSTUPPER","Rachad Armanios; Directeur de mémoire: Jean-François Pitteloud"
12,"FIRSTUPPER INITIAL FIRSTUPPER AND FIRSTUPPER INITIAL FIRSTUPPER","John D. Barrow and Frank J. Tipler"
26,"FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Renée & Michel Paquet"
1,"INITIAL FIRSTUPPER AND INITIAL FIRSTUPPER PUNCTUATION BIBABREV","C. Kuzucuoğlu et C. Marro (dir.)"
14,"INITIAL FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER","H. Trevor Clifford, Peter D. Bostock"
18,"FIRSTUPPER FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER PUNCTUATION COMMA FIRSTUPPER FIRSTUPPER","Vicente Rivas Palacio (coord.), Julio Zárate"
18,"FIRSTUPPER FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER PUNCTUATION COMMA FIRSTUPPER ALLLOWER FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER ALLLOWER FIRSTUPPER ALLLOWER FIRSTUPPER","Vicente Rivas Palacio (coord.), Juan de Dios Arias, Enrique de Olavarría y Ferrari"
3,"INITIAL INITIAL FIRSTUPPER FIRSTUPPER PUNCTUATION BIBABREV","[[Howard Chandler Robbins Landon|H. C. Robbins Landon]] (dir.)"
15,"FIRSTUPPER FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Jean Van Hamme et Gilles Legardinier"
6,"FIRSTUPPER FIRSTUPPER AND FIRSTUPPER MIXED","Chris Wroblewski et Nelly Gomez-Vaez"
1,"FIRSTUPPER ALLLOWER ALLLOWER ALLLOWER COMMA ALLUPPER COMMA FIRSTUPPER ALLLOWER MIXED INITIAL COMMA FIRSTUPPER ALLLOWER ALLLOWER ALLLOWER ALLLOWER FIRSTUPPER COMMA FIRSTUPPER ALLLOWER FIRSTUPPER ALLUPPER COMMA FIRSTUPPER FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER ALLLOWER MIXED COMMA FIRSTUPPER ALLLOWER ALLLOWER FIRSTUPPER","Comité historique du centre-est, CNRS, Université de Clermont-Ferrand I., Université des sciences sociales de Grenoble, Université de Lyon II, Université Jean Moulin, Université de Saint-Étienne, Centre universitaire de Savoie"
1,"FIRSTUPPER MIXED AND FIRSTUPPER FIRSTUPPER FIRSTUPPER","Nathalie Meyer-Sablé et Christian Le Corre"
1,"FIRSTUPPER INITIAL INITIAL FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER","Mary R. S. Creese, Thomas M. Creese"
1,"INITIAL INITIAL FIRSTUPPER COMMA INITIAL DASHNUMBER INITIAL FIRSTUPPER","W. B. Bryan, M.-L. Adams"
18,"FIRSTUPPER COMMA INITIAL AND INITIAL INITIAL FIRSTUPPER","Tompkins, S. & C.M. Pieters"
1,"FIRSTUPPER COMMA FIRSTUPPER PUNCTUATION FIRSTUPPER COMMA INITIAL INITIAL","Wink, Michael; Roberts, M. W."
1,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA MIXED FIRSTUPPER COMMA ALLLOWER ALLLOWER FIRSTUPPER FIRSTUPPER COMMA ALLLOWER MIXED FIRSTUPPER","[[Alain Wodrascka]], [[Pierre Terrasson]], Jean-Louis Rancurel, photos de Francis Vernhet, préf. d'[[Axel Bauer]]"
3,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER AND MIXED FIRSTUPPER","Stéphane Guégan, Vincent Pomarède et Louis-Antoine Prat"
1,"FIRSTUPPER COMMA INITIAL FIRSTUPPER COMMA FIRSTUPPER COMMA FIRSTUPPER INITIAL","Hartman,E. Alan, Phillips, James L."
1,"FIRSTUPPER COMMA INITIAL FIRSTUPPER COMMA FIRSTUPPER COMMA FIRSTUPPER INITIAL COMMA FIRSTUPPER COMMA FIRSTUPPER INITIAL COMMA FIRSTUPPER COMMA FIRSTUPPER INITIAL","Hartman,E. Alan,Jones, Allan P.,Stebbins, Michael W., James, Lawrence R."
1,"INITIAL FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA INITIAL FIRSTUPPER FIRSTUPPER","E. Alan Hartman, Donald Gudmundson, C. Burk Tower"
23,"FIRSTUPPER FIRSTUPPER PUNCTUATION BIBABREV","Thierry Dechezleprêtre (dir.)"
1,"PUNCTUATION PUNCTUATION FIRSTUPPER PUNCTUATION INITIAL INITIAL FIRSTUPPER PUNCTUATION PUNCTUATION","{{Mgr|P. E. Hallett}}"
2,"FIRSTUPPER INITIAL COMMA FIRSTUPPER INITIAL COMMA FIRSTUPPER INITIAL","Jamieson A, Ainsworth R, Morell T."
5,"FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER PUNCTUATION BIBABREV","Bernard Pechberty & Philippe Chaussecourte (dir.)"
1,"FIRSTUPPER FIRSTUPPER COMMA AND MIXED FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","Albert Prévos, avec Alain-Marie Bassy, Philippe Dulac, Alain Dulot"
1,"FIRSTUPPER FIRSTUPPER COMMA AND FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Albert Prévos, avec Jacques Mazeran, William Experton, Christian Forestier, André Gauron, Serge Goursaud, Jamil Salmi et Francis Steier"
1,"INITIAL INITIAL FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","A. S. Hitchcock et Agnes Chase"
1,"FIRSTUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER","Charles E. Wilkes, James W. Summers, Charles Anthony Daniels, Mark T. Berard"
2,"FIRSTUPPER FIRSTUPPER AND MIXED","Daniel Bellet & Will-Darvillé"
22,"INITIAL INITIAL FIRSTUPPER","E. M. Farelly"
1,"FIRSTUPPER FIRSTUPPER FIRSTUPPER AND ALLLOWER","Jie Jack Li ''et al''."
2,"INITIAL INITIAL FIRSTUPPER COMMA INITIAL FIRSTUPPER","G.C. Croce, A. Banchieri"
2,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA AND FIRSTUPPER FIRSTUPPER","Jean Clair, [[Philippe Bordeyne]], Gilles Heuré, et Michel Biard"
11,"FIRSTUPPER FIRSTUPPER AND FIRSTUPPER INITIAL FIRSTUPPER","Mark Tibbett & David O Carter"
2,"FIRSTUPPER FIRSTUPPER PUNCTUATION BIBABREV AND FIRSTUPPER FIRSTUPPER PUNCTUATION BIBABREV","Charles Harrison (dir.) et Paul Wood (dir.)"
1,"FIRSTUPPER MIXED COMMA FIRSTUPPER MIXED AND FIRSTUPPER FIRSTUPPER","Bron Jean-Albert, Génard Jean-Marie et Lischke André"
1,"FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER PUNCTUATION DASHNUMBER PUNCTUATION","Eisenstein, Sergueï Mihaïlovitch (1898-1948)"
1,"FIRSTUPPER COMMA FIRSTUPPER INITIAL AND INITIAL INITIAL INITIAL FIRSTUPPER","Rasnitsyn, Alexandr P. & D. L. J. Quicke"
9,"FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER FIRSTUPPER FIRSTUPPER COMMA ALLLOWER ALLLOWER INITIAL INITIAL FIRSTUPPER","Stokvis, Anthony Marinus Hendrik Johan, préface de H. F. Wijnman"
1,"MIXED ALLLOWER FIRSTUPPER","Jean-Baptiste de Courcelles"
5,"FIRSTUPPER ALLLOWER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Henry de Lumley et Jean Guilaine"
3,"FIRSTUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER","Mercedes S. Foster, Gerald F. Bills, Greg M. Mueller"
1,"MIXED COMMA INITIAL AND FIRSTUPPER COMMA ALLUPPER","McNiel, D. & Rainwater, A"
6,"INITIAL FIRSTUPPER COMMA INITIAL FIRSTUPPER COMMA INITIAL FIRSTUPPER","R Bordes, G. Quinard, G. Laurent"
2,"ALLUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","V-Y Mudimbé, Jean Jolly, Brigitte Senut"
1,"FIRSTUPPER FIRSTUPPER COMMA ALLUPPER FIRSTUPPER","Russel Merritt, JB Kaufman"
1,"MIXED FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA AND ALLLOWER","Jean-Claude Rameau, Dominique Mansion, Gérard Dumé, et al."
6,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA MIXED FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","[[Jean Prieur (historien)|Jean Prieur]], Aimé Bocquet, Michelle Colardelle, [[Jean-Pierre Leguay (historien)|Jean-Pierre Leguay]], Jean Loup, Jean Fontanelle"
1,"MIXED ALLLOWER FIRSTUPPER MIXED AND FIRSTUPPER MIXED","Édités par Brigitte Pérez-Jean et Patricia Eichel-Lojkine"
1,"INITIAL FIRSTUPPER COMMA INITIAL DASHNUMBER INITIAL FIRSTUPPER","P. Faure, M.-J. Gaignerot"
15,"INITIAL FIRSTUPPER COMMA INITIAL FIRSTUPPER","F. Osmond, J. Werth"
3,"FIRSTUPPER FIRSTUPPER FIRSTUPPER AND INITIAL INITIAL FIRSTUPPER","Daniel Kinnear Clarck et M.O. Chemin"
10,"FIRSTUPPER INITIAL FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","[[Melvyn Goldstein|Melvyn C. Goldstein]] et Dawei Sherap"
1,"FIRSTUPPER COMMA MIXED COMMA FIRSTUPPER COMMA FIRSTUPPER AND FIRSTUPPER","Ambrosi, Dettweiler-Münch, Rühl, Schmid et Schuman"
1,"ALLUPPER COMMA ALLUPPER COMMA ALLUPPER COMMA ALLUPPER","ENTAV, INRA, ENSAM, ONIVINS"
5,"FIRSTUPPER ALLUPPER COMMA FIRSTUPPER ALLUPPER COMMA FIRSTUPPER ALLUPPER COMMA FIRSTUPPER ALLUPPER","Kirk PM, Cannon PF, Minter DW, Stalpers JA."
1,"FIRSTUPPER ALLLOWER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER MIXED COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER FIRSTUPPER","Ludmilla de Bardo, Johanne Razanamahay, Françoise Schaller-Nitelet, [[Kiran Vyas]], Christian Tal Schaller"
1,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Fatima Boukhris, Abdllah Boumalk, El Houssain El Moujahid et Hamid Souifi"
1,"FIRSTUPPER INITIAL COMMA ALLLOWER FIRSTUPPER INITIAL COMMA FIRSTUPPER INITIAL COMMA FIRSTUPPER ALLUPPER","Tuil E, de Nicola R, Mann F, Miléa D"
1,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER MIXED AND FIRSTUPPER FIRSTUPPER","Pierre Broise, [[Bernard Demotz]], [[Roger Devos]], René Bon, Simone Mollier-Carroz et René Prévost"
1,"FIRSTUPPER MIXED AND FIRSTUPPER INITIAL FIRSTUPPER","Abeer El-Shahawy et Farid S. Atiya"
3,"FIRSTUPPER AND ALLLOWER","[[Frédégaire]] et continuateurs"
1,"INITIAL FIRSTUPPER COMMA FIRSTUPPER COMMA INITIAL INITIAL AND FIRSTUPPER COMMA INITIAL INITIAL","J. Barker, Grigg, G.C. & Tyler, M.J."
1,"FIRSTUPPER ALLLOWER FIRSTUPPER ALLLOWER FIRSTUPPER COMMA FIRSTUPPER INITIAL ALLLOWER FIRSTUPPER","Karen van Rheede van Oudtshoorn, Margaretha W. van Rooyen"
1,"FIRSTUPPER ALLLOWER","Michel girard"
6,"FIRSTUPPER FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER","Albert Paul Malvino, David J. Bates"
1,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER ALLLOWER ALLLOWER ALLLOWER MIXED","Elisabeth Rabut, Archives départementales de la Haute-Savoie"
2,"MIXED FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","[[Jean-Marie Mayeur]], Luce Pietri, [[André Vauchez (historien)|André Vauchez]], [[Marc Vénard]]"
3,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER ALLLOWER BIBABREV","Bernard Andenmatten, Agostino Paravicini Bagliani et Eva Pibiri (sous la dir.)"
3,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER ALLLOWER FIRSTUPPER FIRSTUPPER","Nicolas Carrier, Matthieu de La Corbière"
2,"FIRSTUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","Juliusz A. Chrościcki, Mark Hengerer, [[Gérard Sabatier]]"
1,"FIRSTUPPER MIXED ALLLOWER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","Bernard Édouard de Mandrot, [[Charles Samaran]]"
3,"INITIAL INITIAL INITIAL FIRSTUPPER","J. R. R. Tolkien"
16,"FIRSTUPPER FIRSTUPPER COMMA MIXED FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","Denis Richard, Jean-Louis Senon, Marc Valleur"
1,"FIRSTUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER AND FIRSTUPPER INITIAL ALLLOWER FIRSTUPPER","Mark S. Springer, Michael J. Stanhope, Ole Madsen & Wilfried W. de Jong"
1,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","Daniel Richard, Patrick Chevalet, Sylvie Fournel, Nathalie Giraud, Frédéric Gros, Patrick Laurenti, Fabienne Pradere, Thierry Soubaya"
3,"FIRSTUPPER FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER FIRSTUPPER","Dr Jacques Sevestre et Nicole Agathe Rosier"
4,ALLLOWER,collectif
3,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER MIXED COMMA MIXED FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER FIRSTUPPER COMMA MIXED MIXED COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","Laura Angelucci, Françoise Barbe, Marc Bormand, Agnès Bos, Pascale Bourgain, Geneviève Bresc-Bautier, Jean-Pierre Changeux, Dominique Cordellier, Vincent Delieuvin, Pascal Dubourg Glatigny, Élisabeth Foucart-Walter, Hélène Grollemund, Philippe Lorentz, Sophie Makariou, Philippe Malgouyre, Cécile Scailliérez, Roberta Serra, Dominique Thiébaut, Pascal Torres, Christel Winling"
1,"FIRSTUPPER FIRSTUPPER COMMA MIXED FIRSTUPPER COMMA FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Samira Fahim, L'Hassen Rahmani, Chetrit et Sophie Tramier"
41,"FIRSTUPPER MIXED","[[Jacques D'Welles]]"
1,"FIRSTUPPER ALLLOWER ALLLOWER PUNCTUATION FIRSTUPPER FIRSTUPPER PUNCTUATION","Groupe de travail ""André Ripoche"""
1,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA AND FIRSTUPPER MIXED","Alain Norvez, Maïten Court, et André Vingt-Trois"
13,"FIRSTUPPER MIXED COMMA ALLLOWER","André Vingt-Trois, collectif"
1,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA AND FIRSTUPPER MIXED","Claude Dagens, Pierre Faure, Hélène Bricout, et André Vingt-Trois"
1,"MIXED FIRSTUPPER MIXED COMMA FIRSTUPPER FIRSTUPPER","[[André Borel d'Hauterive|André-François-Joseph Borel d'Hauterive]], Albert Révérend"
3,,
1,"FIRSTUPPER AND MIXED FIRSTUPPER PUNCTUATION ALLLOWER PUNCTUATION COMMA FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER PUNCTUATION","Andrée & Louis-Antoine Chedid (textes), Fouad Elkoury (photographies)"
3,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER ALLLOWER FIRSTUPPER","Adolf Dillinger, August von Conraths"
1,"FIRSTUPPER FIRSTUPPER MIXED COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER","Robert Le Roy-Wattiaux, Jacques Daures, Roger Lefebvre"
5,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA AND FIRSTUPPER FIRSTUPPER","Hubert Lafont, Philippe Meyer, et [[Paul Virilio]]"
1,"FIRSTUPPER COMMA FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA AND FIRSTUPPER FIRSTUPPER COMMA PUNCTUATION ALLLOWER PUNCTUATION","Sykes, Stephen, John Booty, and Jonathan Knight, (eds.)"
1,"INITIAL INITIAL MIXED COMMA INITIAL FIRSTUPPER","M.N. Boutin-Arnaud, S. Tasmadjian"
1,"FIRSTUPPER COMMA INITIAL INITIAL INITIAL AND INITIAL INITIAL COMMA AND FIRSTUPPER COMMA INITIAL","Smith, J.L.B. and M.M., and Heemstra, P."
1,"ALLLOWER PUNCTUATION FIRSTUPPER FIRSTUPPER COMMA UNKNOW COMMA UNKNOW UNKNOW","collectif: [[Victor Lazarev]], Подобедова, Ольга Ильинична"
2,"MIXED FIRSTUPPER AND FIRSTUPPER MIXED","Antoine-Marie Graziani et Michel Vergé-Franceschi"
1,"FIRSTUPPER PUNCTUATION PUNCTUATION ALLLOWER PUNCTUATION FIRSTUPPER PUNCTUATION PUNCTUATION COMMA FIRSTUPPER PUNCTUATION PUNCTUATION ALLLOWER PUNCTUATION FIRSTUPPER PUNCTUATION PUNCTUATION COMMA FIRSTUPPER PUNCTUATION PUNCTUATION ALLLOWER PUNCTUATION FIRSTUPPER PUNCTUATION PUNCTUATION","Pierre {{pc|Denieul}}, Pierre {{pc|Fleury}}, Françoise {{pc|Viénot}}"
2,"FIRSTUPPER FIRSTUPPER DASHNUMBER FIRSTUPPER FIRSTUPPER","Bob Maloubier - Brigitte Rossigneux"
1,"FIRSTUPPER FIRSTUPPER AND ALLLOWER PUNCTUATION ALLLOWER PUNCTUATION","[[Philippe Bezes]] ''et al.'' (éd.)"
7,"FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER PUNCTUATION","Rémy Cazals, Daniel Fabre (s.d.)"
1,"FIRSTUPPER FIRSTUPPER COMMA MIXED FIRSTUPPER PUNCTUATION ALLLOWER PUNCTUATION","[[Giulia Salvatori]], Jean-Michel Caradec'h (collaborateur)"
1,"ALLLOWER ALLLOWER ALLLOWER ALLLOWER ALLLOWER FIRSTUPPER FIRSTUPPER","collectif sous la direction de George Jehel"
1,"FIRSTUPPER ALLLOWER ALLLOWER ALLLOWER ALLLOWER ALLLOWER ALLLOWER ALLLOWER AND ALLLOWER ALLLOWER ALLLOWER FIRSTUPPER","Commission royale pour la publication des anciennes lois et ordonnances de la Belgique"
17,"FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER FIRSTUPPER","Gilbert Gonnin et René Kouamé Allou"
1,"INITIAL FIRSTUPPER COMMA INITIAL FIRSTUPPER COMMA INITIAL ALLLOWER FIRSTUPPER","A.Garner, B.Garner, T.van Cantford"
3,"FIRSTUPPER FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Avec Liz Barclay, Michael Grosvenor et Nelly Bonnefous"
6,"MIXED INITIAL FIRSTUPPER ALLLOWER MIXED","François-Pierre-H Tarbé de Saint-Hardouin"
4,"FIRSTUPPER AND MIXED FIRSTUPPER","[[Frères Haag|Eugène et Émile Haag]]"
1,"MIXED MIXED","Marie-Thérèse Bouquet-Boyer"
2,"INITIAL FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER","G. Brooks, James M. Grimwood, Loyd S. Swenson"
1,"FIRSTUPPER INITIAL FIRSTUPPER COMMA FIRSTUPPER INITIAL FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Frank A. Long, Robert W. Van Dolah et George Jeffs"
1,"FIRSTUPPER MIXED COMMA INITIAL FIRSTUPPER COMMA INITIAL FIRSTUPPER","Simone Bertrand-Renauld, S. Bertrand, J. Mols"
1,"INITIAL FIRSTUPPER COMMA INITIAL FIRSTUPPER COMMA INITIAL FIRSTUPPER AND INITIAL FIRSTUPPER","G. Preston, P. Mead, L. Chapman et P. Taumaia"
4,"FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER PUNCTUATION","John Minnion and Philip Bolsover (eds.)"
1,"MIXED FIRSTUPPER COMMA FIRSTUPPER MIXED","Jean-Pierre Chaumont, Joëlle Millet-Clerc"
1,"FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER ALLLOWER ALLLOWER ALLLOWER PUNCTUATION COMMA FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER ALLLOWER ALLLOWER ALLLOWER PUNCTUATION","Ian Southwell (sous la direction de), Robert Lowe (sous la direction de)"
5,"FIRSTUPPER ALLUPPER COMMA FIRSTUPPER ALLUPPER","Smith AH, Weber NS."
1,"FIRSTUPPER ALLUPPER PUNCTUATION FIRSTUPPER ALLUPPER","Sota M; Top EM"
7,"FIRSTUPPER ALLLOWER PUNCTUATION MIXED ALLLOWER ALLLOWER FIRSTUPPER ALLLOWER FIRSTUPPER FIRSTUPPER PUNCTUATION ALLUPPER PUNCTUATION","Association d’Étude pour la Coordination des Activités Musicales (ASSECARM)"
1,"FIRSTUPPER MIXED FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Harold McCarter Taylor & Joan Taylor"
3,"INITIAL AND INITIAL MIXED","F. et Y. Pauwels-Lemerle"
1,"FIRSTUPPER FIRSTUPPER FIRSTUPPER ALLLOWER FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER","Collectif [[Les Boloss des Belles Lettres]], Quentin Leclerc et Michel Pimpant"
3,"MIXED ALLLOWER ALLLOWER COMMA ALLLOWER MIXED FIRSTUPPER COMMA ALLLOWER ALLLOWER FIRSTUPPER FIRSTUPPER COMMA ALLLOWER ALLLOWER FIRSTUPPER MIXED COMMA ALLLOWER","Œuvre historique collective, dont [[Jean-Claude Pecker]], préface de Jacques Blamont, avant-propos de [[Yannick d'Escatha]], etc."
3,"FIRSTUPPER FIRSTUPPER INITIAL FIRSTUPPER","Robert Marshall M. Utley"
7,"ALLLOWER FIRSTUPPER FIRSTUPPER","avec Pascale Legardinier"
1,"ALLLOWER FIRSTUPPER FIRSTUPPER FIRSTUPPER","avec Natalie Zemon Davis"
1,"ALLLOWER MIXED FIRSTUPPER","avec [[Jean-François Laé]]"
1,"INITIAL FIRSTUPPER AND INITIAL FIRSTUPPER FIRSTUPPER INITIAL FIRSTUPPER COMMA ALLLOWER MIXED FIRSTUPPER","C. Berger et V. Guillerme. Avertissement E. Candlot, préface d'Armand Considère"
1,"FIRSTUPPER FIRSTUPPER COMMA AND FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER PUNCTUATION COMMA FIRSTUPPER FIRSTUPPER PUNCTUATION ALLLOWER PUNCTUATION","Eugène Freyssinet, avec Henri Lemoine, Pierre Xercavins (présentation), Bernard Marrey (annotations)"
1,"FIRSTUPPER FIRSTUPPER ALLLOWER ALLLOWER ALLLOWER ALLLOWER ALLLOWER ALLLOWER MIXED FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER COMMA FIRSTUPPER FIRSTUPPER AND FIRSTUPPER FIRSTUPPER FIRSTUPPER","[[François Clément (religieux)|François Clément]] sur la base des travaux de [[Maur Dantine|Maur-François Dantine]], [[Ursin Durand]], [[Charles Clémencet]] & Simon Pierre Ernst"
